Time,il_crest_X,il_crest_Z,grt_troc_X,grt_troc_Z,lat_con_X,lat_con_Z,lat_mall_X,lat_mall_Z,heel_X,heel_Z,5th_mtar_X,5th_mtar_Z,trunk_angle,thigh_angle,shank_angle,foot_angle,hip_angle,knee_angle,ankle_angle,hip_velocity,knee_velocity,ankle_velocity,heel_velo,heel_accel
1.11,1.96829,1.134401,1.975929,0.999856,2.1334540000000004,0.596487,2.049718,0.140958,2.0174790000000002,0.080761,2.146806,0.05727600000000001,93.24956755265495,111.33180441750162,79.58408709747034,61.82835691092119,-18.082236864846664,31.74771732003127,17.755730186549158,-32.99700993492533,-311.7318362104595,-133.06747056532362,-0.9430999999999986,12.290000000000045
1.115,1.9766730000000001,1.132843,1.984377,0.9985750000000001,2.143087,0.595855,2.072988,0.13720400000000002,2.043926,0.076169,2.173922,0.05761,93.2839041233237,111.5091593510865,81.31031047977308,64.53840403258582,-18.2252552277628,30.198848871313416,16.771906447187263,-19.072444788046976,-341.3284875082067,-24.43797885330239,-0.879499999999999,15.129999999999974
1.12,1.985008,1.1310440000000002,1.992897,0.99705,2.152444,0.5949500000000001,2.098367,0.134061,2.070456,0.071966,2.200957,0.058384,93.36944353005549,111.64240484278262,83.30797239783342,65.79662199981729,-18.272961312727134,28.3344324449492,17.511350398016134,-12.224250188725694,-362.5422093932297,63.00405405262944,-0.7917999999999987,17.429999999998355
1.125,1.993406,1.129062,2.001377,0.995356,2.161622,0.593886,2.12265,0.131159,2.0969569999999997,0.068251,2.2278130000000003,0.059579,93.41169998781436,111.75919771746442,85.1857709400833,67.78382395236974,-18.34749772965006,26.573426777381115,17.401946987713558,-9.597765730880985,-355.4982002119208,-29.185078694801003,-0.7052000000000153,16.640000000000253
1.13,2.00178,1.126911,2.009893,0.993444,2.1706309999999998,0.592534,2.146869,0.12859,2.123502,0.064914,2.254527,0.061238,93.4785332364257,111.84747220646165,87.06802176363158,69.84852215256345,-18.36893897003594,24.77945044283007,17.21949961106813,-1.6204433883132183,-363.29386706047126,-40.43734548672543,-0.6253999999999997,17.740000000001572
1.135,2.010154,1.1245630000000002,2.018407,0.9913339999999999,2.179382,0.5910660000000001,2.171011,0.126398,2.150049,0.061997000000000003,2.281003,0.06358,93.54471337813855,111.90841554167174,88.96792743489534,71.97035390204904,-18.36370216353319,22.9404881067764,16.997573532846303,1.7330896235947064,-365.8714964695147,-49.42215634169851,-0.5277999999999994,20.48999999999999
1.14,2.018505,1.122046,2.026904,0.989024,2.188107,0.5893189999999999,2.1949490000000003,0.124727,2.17643,0.059636,2.307165,0.06642,93.61285563607451,111.96446370987451,90.84372823173959,74.11845018408845,-18.351608073799994,21.120735478134918,16.725278047651145,6.53590482469894,-369.16020463045777,-52.54429226846606,-0.42049999999999965,14.679999999999952
1.145,2.026862,1.119446,2.035435,0.986534,2.1965909999999997,0.5874360000000001,2.218797,0.123443,2.202754,0.057792,2.333013,0.06973,93.69054124643475,111.98888436172095,92.73999830124913,76.26786769108749,-18.2983431152862,19.24888606047182,16.472130610161642,12.477953933185393,-380.55915604149357,-121.28109814884868,-0.38099999999999973,15.199999999999978
1.15,2.0352449999999997,1.116675,2.043997,0.983878,2.204991,0.585353,2.2428600000000003,0.122996,2.23001,0.055826,2.3585390000000004,0.07353100000000001,93.77063135112951,111.99745988559765,94.68231596787767,79.16984890171501,-18.22682853446814,17.31514391771998,15.512467066162657,15.22536750939166,-384.455684382257,-102.8649287005222,-0.26849999999999974,28.24999999999996
1.155,2.043689,1.113753,2.052587,0.981025,2.213245,0.583011,2.266331,0.12259,2.255804,0.055107,2.3836350000000004,0.077819,93.83533350205298,111.98142294224526,96.57709372559601,81.1336124024396,-18.146089440192284,15.404329216649245,15.44348132315642,19.552142182293135,-381.48616553758467,-24.738984454654634,-0.0984999999999999,25.349999999999913
1.16,2.052096,1.110763,2.061191,0.978039,2.221422,0.580483,2.289447,0.122646,2.281345,0.054841,2.4082489999999996,0.082369,93.9201029388832,111.95141005152841,98.45112778918428,83.18605056756817,-18.03130711264521,13.500282262344129,15.26507722161611,26.434283905643927,-383.4608194500472,-44.01957137444579,-0.015000000000000416,17.019999999999992
1.165,2.060588,1.1076620000000001,2.069869,0.974923,2.2294180000000003,0.577658,2.3121300000000002,0.123046,2.306542,0.054957,2.432376,0.087165,93.99956397569875,111.8813105768346,100.31158955468582,85.30830394527386,-17.881746601135845,11.56972102214877,15.00328560941196,30.492888616907948,-388.7780484185921,15.583970274892053,0.07170000000000017,16.930000000000042
1.17,2.069093,1.1044200000000002,2.078575,0.9717210000000001,2.237513,0.574619,2.3350459999999997,0.123549,2.331221,0.055558,2.455962,0.092231,94.08712030983524,111.81349853631137,102.20099675815317,86.78007983378814,-17.72637822647613,9.612501778158205,15.42091692436503,36.658278964576105,-385.85477727664534,16.941318029093097,0.15430000000000013,14.629999999999896
1.175,2.0776350000000003,1.101146,2.0873760000000003,0.9684280000000001,2.2454389999999997,0.5714940000000001,2.356876,0.12460299999999999,2.355484,0.0565,2.47891,0.097499,94.19776684284406,111.71293065433414,104.00175740495183,88.82905861524894,-17.515163811490083,7.711173249382313,15.172698789702892,49.79493802755282,-382.03708962354136,-38.15666498882134,0.21799999999999925,10.419999999999924
1.18,2.086196,1.097815,2.096287,0.96508,2.253216,0.568235,2.378263,0.12585,2.3791480000000003,0.057738,2.501231,0.10286100000000001,94.34747196632972,111.57590081253032,105.78376993060753,90.74441965613072,-17.2284288462006,5.7921308819227875,15.039350274476817,57.502195374630055,-381.321441328117,-42.88809794796432,0.25849999999999945,6.570000000000103
1.185,2.094866,1.094486,2.105245,0.961724,2.260853,0.5648690000000001,2.398913,0.127327,2.402213,0.059085,2.5230430000000004,0.10802,94.47014829112489,111.41029014886867,107.51233131276753,92.76851350254428,-16.940141857743782,3.8979588361011395,14.743817810223248,60.570116166519426,-368.15903364846287,-128.29926028196314,0.28370000000000034,5.75000000000005
1.19,2.103624,1.091162,2.1142950000000003,0.9583630000000001,2.268387,0.561436,2.418302,0.128661,2.424678,0.060575000000000004,2.5442910000000003,0.112941,94.5941040589882,111.2168317435236,109.10629119808544,95.34993352642826,-16.622727684535406,2.1105405454381554,13.756357671657184,71.9609860489569,-361.11121889403785,-98.05098905447798,0.316,5.8399999999998675
1.195,2.11231,1.0879210000000001,2.123449,0.955029,2.275892,0.5581470000000001,2.4378,0.13023500000000002,2.4461019999999998,0.062245,2.563562,0.11852800000000001,94.79132903092153,111.01186102817574,110.72501438101499,96.96170646133652,-16.220531997254213,0.2868466471607576,13.763307919678468,70.8094401894939,-354.2096859846179,23.499283915103298,0.34209999999999907,2.759999999999982
1.2,2.1211770000000003,1.084761,2.1325680000000005,0.9519880000000001,2.28349,0.555063,2.456622,0.13186699999999998,2.466473,0.063996,2.583044,0.12294400000000001,94.90357210213205,110.81820538477251,112.24976169918054,98.25841118837232,-15.914633282640466,-1.4315563144080272,13.991350510808218,61.159709351196,-335.82675709647816,110.74040472286971,0.34359999999999985,-3.409999999999938
1.205,2.130116,1.081753,2.141753,0.949138,2.291116,0.552265,2.474791,0.133747,2.485358,0.065681,2.601191,0.126973,95.01487386925061,110.62380877299286,113.69522969679689,98.82451772988972,-15.608934903742252,-3.071420923804027,14.870711966907166,60.43135424333167,-298.9898419578748,124.52367745132153,0.30799999999999966,-10.329999999999975
1.21,2.1390990000000003,1.078939,2.151013,0.946531,2.299038,0.549605,2.4910859999999997,0.135369,2.5026819999999996,0.067076,2.617887,0.130526,95.1415970105609,110.45191675076805,114.87337148475483,99.6367841994334,-15.310319740207149,-4.421454733986778,15.236587285321434,50.68361939158872,-220.03447045437932,16.61976610832879,0.2403,-16.8599999999999
1.215,2.148127,1.0763040000000001,2.160378,0.944112,2.30783,0.5475599999999999,2.505447,0.136367,2.518265,0.068084,2.633086,0.13320099999999999,95.29480835468917,110.39690706451553,115.66867269286335,100.6317630648729,-15.102098709826365,-5.271765628347822,15.036909627990454,29.998079575564393,-122.0371310394653,-0.39133322616464705,0.13940000000000052,-23.290000000000074
1.22,2.1571540000000002,1.0739280000000002,2.16987,0.941841,2.317886,0.546149,2.5189150000000002,0.136722,2.5320810000000002,0.06847,2.646773,0.134859,95.49891198513917,110.50925092959068,116.15107697397211,100.91840302091232,-15.010338944451505,-5.641826044381432,15.232673953059788,-0.9182027422596654,-16.140186319573488,9.577997824597153,0.007399999999999067,-28.329999999999973
1.225,2.166191,1.071714,2.179366,0.939741,2.329333,0.545205,2.530929,0.136327,2.544319,0.068158,2.659147,0.135143,95.7010073390277,110.81228807627666,116.24545556782022,101.11276596158379,-15.111280737248961,-5.433167491543557,15.132689606236426,-25.86857495534216,83.282867905342,-21.122539359410535,-0.14389999999999945,-33.3999999999999
1.23,2.175152,1.069694,2.188949,0.937674,2.341779,0.5443709999999999,2.5417199999999998,0.135232,2.555005,0.06703100000000001,2.6702820000000003,0.13400299999999998,95.96614665630939,111.23517135031432,116.04416871564233,101.02272015617665,-15.269024694004926,-4.808997365328011,15.021448559465682,-22.53831398056716,142.1873485244531,-24.53411362985063,-0.3266000000000002,-36.000000000000064
1.235,2.1840520000000003,1.067809,2.198673,0.935646,2.354269,0.543646,2.5513939999999997,0.133333,2.564417,0.06489199999999999,2.680227,0.13141,96.31287831454155,111.64954219159618,115.66083619789521,100.77348772795729,-15.336663877054633,-4.011294006299025,14.887348469937919,-5.530621889555215,166.04052708975544,-38.73970134609262,-0.5039000000000005,-29.659999999999837
1.24,2.1929440000000002,1.066132,2.2084140000000003,0.933829,2.366199,0.5431710000000001,2.559826,0.130612,2.5725540000000002,0.061992,2.688822,0.127562,96.66922879509873,111.99355970799921,115.14215180242967,100.50810025642491,-15.324330912900479,-3.1485920944304553,14.634051546004756,-5.020139149797838,206.26297443873494,-71.49497956184229,-0.6231999999999989,-22.249999999999794
1.245,2.20179,1.064647,2.218074,0.932476,2.37844,0.543602,2.566913,0.127328,2.579252,0.05866,2.69608,0.122847,97.02367571726903,112.41054098582164,114.35920524773331,100.18680657341382,-15.386865268552611,-1.9486642619116736,14.172398674319496,-14.391866052687861,248.78994826308207,-96.23410421528283,-0.7263999999999986,-14.910000000001753
1.25,2.210719,1.06326,2.2276350000000003,0.931613,2.390447,0.544116,2.5729050000000004,0.12350900000000001,2.58476,0.054728000000000006,2.702054,0.11751600000000001,97.32210681637699,112.79035638980434,113.45104900160398,99.77933849775205,-15.468249573427357,-0.6606926117996323,13.671710503851926,-10.06056352805608,260.46019012305226,-111.58259844245559,-0.7723000000000165,32.46000000000058
1.255,2.2196550000000004,1.061959,2.237173,0.9311710000000001,2.402249,0.544462,2.577951,0.11945,2.589298,0.050936999999999996,2.707011,0.11172499999999999,97.6289028007113,113.11637370454447,112.46043606522568,99.40386337533072,-15.48747090383317,0.6559376393187932,13.056572689894963,-8.216811030918329,252.4961829802391,-6.980425214074153,-0.4017999999999997,69.65000000000165
1.26,2.228721,1.060733,2.2465590000000004,0.9309810000000001,2.4136460000000004,0.544463,2.582525,0.11604500000000001,2.591605,0.050710000000000005,2.7117869999999997,0.106317,97.8278196884101,113.37823737214664,111.51396815414388,97.9120619024327,-15.55041768373654,1.864269218002761,13.601906251711185,-30.941875813174107,238.52201962803414,94.3532050141001,-0.07579999999999941,27.859999999999914
1.265,2.2380999999999998,1.059572,2.255739,0.9308970000000001,2.4246570000000003,0.544304,2.5863090000000004,0.11335200000000001,2.593575,0.050179,2.715524,0.102412,97.80555842892643,113.60244809089134,110.5612902552922,96.56118551525624,-15.796889661964912,3.0411578355991367,14.000104740035965,-73.49814812858277,221.6815874227448,65.5627120414834,-0.12320000000000028,-4.200000000000099
1.27,2.2482640000000003,1.0586710000000001,2.2650590000000004,0.930689,2.4353800000000003,0.543817,2.590156,0.11108,2.5960039999999998,0.049478,2.719493,0.098684,97.47616952731877,113.76156869234114,109.68048360011093,95.42295022798491,-16.28539916502237,4.081085092230211,14.25753337212602,-140.80956709207857,198.93377665443364,56.5717135826389,-0.11780000000000043,1.1099999999999974
1.275,2.2595639999999997,1.058189,2.2745509999999998,0.930336,2.446008,0.543252,2.594351,0.10899400000000001,2.598856,0.049000999999999996,2.723806,0.094533,96.68573252498763,113.89071785787333,108.86022225572985,94.2944003798675,-17.2049853328857,5.030495602143475,14.565821875862355,-82.24377263657054,172.25706245748128,97.89085576308159,-0.1121000000000003,-2.599999999999889
1.28,2.269105,1.057003,2.284371,0.9297000000000001,2.456351,0.5424450000000001,2.599096,0.106807,2.6020630000000002,0.048357,2.730238,0.08900100000000001,96.83817679171322,113.9460136831013,108.14235796629627,92.90591603653944,-17.107836891388075,5.803655716805025,15.236441929756836,69.1356670386923,121.29226724536568,209.0697022368685,-0.14379999999999935,-3.949999999999918
1.285,2.278848,1.055918,2.295069,0.9292210000000001,2.4661640000000005,0.541471,2.6044340000000004,0.104692,2.605341,0.047563,2.7352689999999997,0.084544,97.29587994365629,113.80950860615506,107.56609033155793,90.90957143332689,-16.513628662498775,6.243418274597133,16.65651889823104,93.58261201118827,78.71468118280369,352.258885427899,-0.1515999999999995,-0.1400000000000705
1.29,2.2885079999999998,1.054982,2.305222,0.928415,2.47552,0.540369,2.610102,0.10301099999999999,2.608479,0.046841,2.739877,0.07991,97.52275428307017,113.69476505434636,107.1039625257133,88.34493174167747,-16.17201077127619,6.590802528633063,18.75903078403583,73.63705432475591,50.546760718047736,442.8178830571223,-0.14520000000000005,1.1799999999999273
1.295,2.298312,1.0542159999999998,2.3154310000000002,0.9275850000000001,2.4841509999999998,0.539116,2.615526,0.10198,2.6112689999999996,0.046111,2.7440670000000003,0.075215,97.69903003391111,113.47628815316233,106.72740227138472,85.64270454258245,-15.777258119251215,6.7488858817776105,21.08469772880227,93.12816079298037,40.825907652784075,288.7840220200485,-0.13980000000000023,2.950000000000029
1.3,2.308145,1.053599,2.3258090000000005,0.9268529999999999,2.492299,0.537928,2.61905,0.100954,2.6137330000000003,0.045443,2.747685,0.070354,97.93394324525381,113.1746724086002,106.1756108034393,84.52873979920298,-15.240729163346387,6.999061605160904,21.646871004236317,101.62610065687963,39.49875033018625,239.10921166162618,-0.11569999999999973,4.590000000000074
1.305,2.318092,1.0531199999999998,2.336153,0.926265,2.500338,0.536903,2.62326,0.100184,2.615738,0.044954,2.750651,0.065603,98.10303684996788,112.8640339626503,105.72016057757082,82.24437073215229,-14.760997112682418,7.143873385079473,23.475789845418532,96.69610915577485,51.35850378582201,198.1985118753796,-0.09389999999999946,5.039999999999966
1.31,2.3280149999999997,1.0528309999999999,2.3464400000000003,0.9262050000000001,2.508445,0.536104,2.625591,0.100126,2.61719,0.044504,2.7526100000000002,0.061375,98.27884952753972,112.55261759932836,105.03997095630923,81.41111483331912,-14.273768071788638,7.512646643019124,23.628856122990115,87.38807722388906,81.92889641449163,118.64139934756527,-0.06530000000000002,4.819999999999886
1.315,2.338034,1.05264,2.356643,0.9266380000000001,2.516883,0.5357050000000001,2.628308,0.09936700000000001,2.6182640000000004,0.044301,2.753923,0.057479,98.40117637174465,112.28829271218818,104.32513036296379,79.6629265240696,-13.887116340443526,7.96316234922439,24.662203838894186,57.46482314873726,122.16023783486906,103.32027541491149,-0.04570000000000056,2.4400000000000075
1.32,2.348128,1.052585,2.366693,0.927468,2.526002,0.535905,2.6300850000000002,0.099176,2.6191120000000003,0.044046999999999996,2.754834,0.05387,98.44002994418328,112.13914978448454,103.40490076311673,78.7428418859775,-13.699119840301265,8.734249021367816,24.66205887713923,14.941801374040141,178.98336429931857,29.894369638344617,-0.04089999999999993,1.6000000000001402
1.325,2.3583060000000002,1.0527980000000001,2.3766190000000003,0.928571,2.535835,0.5369320000000001,2.631971,0.098608,2.6197500000000002,0.043892,2.7555590000000003,0.050665999999999996,98.38589517934047,112.12359350604359,102.37059751382601,77.40944997854838,-13.737698326703125,9.752995992217578,24.961147535277632,-83.18094979359635,259.75543670877505,25.776466712711944,-0.029699999999999144,2.5599999999999885
1.33,2.368504,1.0532139999999999,2.38572,0.9294520000000001,2.5471260000000004,0.5388250000000001,2.633718,0.098214,2.620339,0.043750000000000004,2.756305,0.047928,97.91934977241348,112.45027911065071,101.11847572219514,76.19865217792879,-14.530929338237229,11.331803388455569,24.91982354426635,-144.85017490611781,320.50247850021634,-15.1491360125476,-0.015300000000000022,2.9499999999998225
1.335,2.3788310000000004,1.053941,2.395201,0.9309080000000001,2.558844,0.540952,2.6354119999999996,0.097997,2.620871,0.043739,2.7571309999999998,0.045619,97.57890272831739,112.76510280408169,99.80708202686195,74.99742585170979,-15.186200075764305,12.958020777219744,24.809656175152156,-137.46013449511725,321.6634804175311,-38.383757265556504,-0.00020000000000089372,8.929999999999964
1.34,2.389184,1.054981,2.404556,0.93247,2.5703400000000003,0.542991,2.6369160000000003,0.09799200000000001,2.621334,0.043747999999999995,2.758,0.043746,97.15178039319855,113.05731107638695,98.50887288375607,73.97288691214528,-15.905530683188402,14.548438192630883,24.535985971610785,-126.98765822890851,295.59619850773345,31.331730471073598,0.07399999999999969,7.220000000000199
1.345,2.3994,1.056233,2.413846,0.9341710000000001,2.58088,0.5445570000000001,2.6379859999999997,0.098258,2.6206869999999998,0.044479,2.758692,0.042612000000000004,96.74954183495716,113.20561849301055,97.29163573071347,72.16866225085057,-16.45607665805339,15.913982762297081,25.122973479862893,-104.23695625218689,254.67157572951868,4.813866755112879,0.07200000000000116,-6.849999999999968
1.35,2.409611,1.0576590000000001,2.423075,0.9360130000000001,2.590734,0.5460349999999999,2.6391210000000003,0.098343,2.6211830000000003,0.04446800000000001,2.759335,0.041695,96.3158936774137,113.26379392312397,96.1686399731979,71.58451533403598,-16.947900245710272,17.095153949926072,24.584124639161914,-86.86436336739256,211.4496128613707,-16.186607876616662,0.005499999999999944,-6.570000000000174
1.355,2.4196570000000004,1.059217,2.432232,0.937965,2.600034,0.547314,2.64099,0.098775,2.621522,0.044534,2.759766,0.040973,95.92095662623149,113.2456769179588,95.21719802704801,70.25609062595129,-17.324720291727317,18.02847889091079,24.961107401096726,-65.46534301018164,179.7485637997438,-25.54031488000701,0.0062999999999993565,-0.26999999999999197
1.36,2.429486,1.060953,2.4411880000000004,0.9399360000000001,2.608371,0.548468,2.641655,0.09878100000000001,2.621807,0.044531,2.7600450000000003,0.04025,95.52316727468444,113.12572095049653,94.23308136257302,69.90435987221117,-17.60255367581209,18.89263958792351,24.328721490361843,-25.19541076027847,145.02215777719826,-107.82766920808474,0.002800000000000022,-0.8799999999999072
1.365,2.438908,1.062791,2.450084,0.941963,2.6156260000000002,0.549329,2.6422559999999997,0.098773,2.6219870000000003,0.044562,2.760246,0.039462000000000004,95.28454369208107,112.86121809141117,93.3825176227284,69.49968691371252,-17.576674399330102,19.478700468682774,23.882830709015877,9.199681833187858,103.4947722578095,-93.00215867711606,-0.0024999999999997225,-1.899999999999954
1.37,2.4482280000000003,1.064835,2.458846,0.9439460000000001,2.622266,0.550001,2.642778,0.098731,2.6221840000000003,0.044506000000000004,2.760437,0.038742,95.01955809992627,112.53011495740648,92.60252764690487,69.20382774331419,-17.51055685748021,19.927587310501607,23.398699903590682,19.69389400908879,77.3793855079716,-93.68506690290266,-0.016199999999999534,-1.1900000000000404
1.375,2.457279,1.067001,2.467355,0.946002,2.628381,0.550235,2.643261,0.098704,2.622352,0.0444,2.760599,0.038126,94.76023231000691,112.13996776924613,91.88747344548364,68.94149340549679,-17.379735459239214,20.25249432376249,22.94598003998685,36.573814334003245,52.47673829695257,-88.89169291238564,-0.014400000000000137,0.31999999999997975
1.38,2.466185,1.069231,2.4758080000000002,0.948005,2.633977,0.5502100000000001,2.643681,0.098661,2.6225340000000004,0.044362000000000006,2.760831,0.037644,94.53865967571312,111.6834783898533,91.23112369638218,68.72134072191534,-17.144818714140186,20.452354693471122,22.509782974466845,53.07685724392423,30.28817735577431,-85.02735001000865,-0.012999999999999805,-2.3300000000000045
1.385,2.4749600000000003,1.071579,2.4841770000000003,0.949957,2.639118,0.550139,2.644062,0.098665,2.6226700000000003,0.044270000000000004,2.761028,0.037291,94.33381856625877,111.18278545305874,90.62740935573851,68.53170281585174,-16.84896688679997,20.555376097320234,22.095706539886763,78.81611738945502,6.786517335132197,-139.6964411764016,-0.0377000000000002,-1.6300000000001007
1.39,2.483462,1.0740239999999999,2.492563,0.951818,2.6436439999999997,0.550209,2.644397,0.09864,2.6233980000000003,0.043985,2.761209,0.036933,94.25910405327788,110.61576159352352,90.09554172670107,68.98272316399824,-16.356657540245635,20.520219866822444,21.112818562702827,96.93870280796367,-18.962246830999145,-126.20358115135974,-0.029300000000000825,3.5199999999999747
1.395,2.491972,1.0764610000000001,2.500807,0.953598,2.6476100000000002,0.550098,2.64467,0.098679,2.6234450000000002,0.043976999999999995,2.7612959999999998,0.036619,94.11302330443117,109.9926031631515,89.62684953414126,68.7931788057681,-15.879579858720334,20.365753629010243,20.833670728373164,106.11313331023372,-41.00259239568512,-53.08748392303921,-0.0025000000000004164,2.6700000000001674
1.4,2.5003110000000004,1.078901,2.508991,0.95545,2.651119,0.5499919999999999,2.6448739999999997,0.098663,2.623464,0.04396,2.76134,0.036351,94.02192162347892,109.31744783062221,89.20725388775662,68.62531016428419,-15.295526207143297,20.110193942865592,20.581943723472435,117.11869204048772,-55.68293163787809,-54.353664045940725,-0.0025999999999991286,0.6600000000000344
1.405,2.508682,1.081358,2.5171520000000003,0.9573160000000001,2.654461,0.5496559999999999,2.64506,0.09869499999999999,2.623513,0.043951000000000004,2.7613580000000004,0.036202,93.90628261128855,108.614675549604,88.80575123697254,68.51561714905878,-14.708392938315455,19.80892431263146,20.290134087913756,119.76532440061892,-64.20839398274148,-46.842452601892106,0.0040999999999999336,1.259999999999823
1.41,2.517026,1.0838299999999998,2.525305,0.959266,2.657746,0.54923,2.6454250000000004,0.099048,2.62354,0.044001,2.7613960000000004,0.036148000000000007,93.802504178946,107.9003771420831,88.43226713904492,68.31874794159141,-14.097872963137107,19.468110003038177,20.113519197453513,122.10399503567236,-68.16286191865831,-35.32297809204938,0.009999999999999112,1.179999999999861
